PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
C	DRISCOLL, D; WARDELLJOHNSON, G; ROBERTS, JD		Serena, M		DRISCOLL, D; WARDELLJOHNSON, G; ROBERTS, JD			Genetic structuring and distribution patterns southwestern Australian frogs: In rare implications for translocation programmes	REINTRODUCTION BIOLOGY OF AUSTRALIAN AND NEW ZEALAND FAUNA					Conference on Reintroduction Biology of Australasian Fauna	APR, 1993	HEALSVILLE SANCTUARY, AUSTRALIA	ICI Austr	HEALSVILLE SANCTUARY								Driscoll, Don/I-1703-2013	Driscoll, Don/0000-0002-1560-5235															0-949324-56-6				1995							85	90																WOS:A1995BD57H00016
J	HARRISON, SP; YOUNG, JPW; JONES, DG				HARRISON, SP; YOUNG, JPW; JONES, DG			RHIZOBIUM POPULATION-GENETICS - HOST PREFERENCE AND STRAIN COMPETITION EFFECTS ON THE RANGE OF RHIZOBIUM-LEGUMINOSARUM BIOVAR TRIFOLII GENOTYPES ISOLATED FROM NATURAL-POPULATIONS	SOIL BIOLOGY & BIOCHEMISTRY																	Young, Peter/C-1446-2012	Young, Peter/0000-0001-5259-4830													0038-0717						1989	21	8					981	986		10.1016/0038-0717(89)90033-3	http://dx.doi.org/10.1016/0038-0717(89)90033-3													WOS:A1989CE17900001
J	VORONTSOV, NN; FRISMAN, LV; NADLER, CF; FRISMAN, EY				VORONTSOV, NN; FRISMAN, LV; NADLER, CF; FRISMAN, EY			POPULATION-GENETICS AND GENOGEOGRAPHY OF WILD MAMMALS .3. TEMPORAL VARIABILITY OF FREQUENCIES OF FRANSFERRIN ALLELES IN POPULATIONS OF THE HOLARCTIC GROUND-SQUIRRELS	GENETIKA																	Frisman, Efim/A-9889-2014; Frisman, Liubov/J-9165-2018	Frisman, Efim/0000-0003-1629-2610; Frisman, Liubov/0000-0002-4674-5978													0016-6758						1983	19	3					483	487																WOS:A1983QJ05900018
J	Singh, P; Singh, SS; Elster, J; Mishra, AK				Singh, Prashant; Singh, Satya Shila; Elster, Josef; Mishra, Arun Kumar			Molecular phylogeny, population genetics, and evolution of heterocystous cyanobacteria using nifH gene sequences	PROTOPLASMA																	Singh, Prashant/B-3032-2009; Elster, Josef/B-1031-2008	Singh, Prashant/0000-0001-9884-7741; Mishra, Arun Kumar/0000-0001-6096-8097													0033-183X	1615-6102				JUN	2013	250	3					751	764		10.1007/s00709-012-0460-0	http://dx.doi.org/10.1007/s00709-012-0460-0								23090238					WOS:000319293400013
B	Oota, H; Mitani, H		Naruse, K; Tanaka, M; Takeda, H		Oota, Hiroki; Mitani, Hiroshi			Human Population Genetics Meets Medaka	MEDAKA: A MODEL FOR ORGANOGENESIS, HUMAN DISEASE, AND EVOLUTION																																	978-4-431-92690-0				2011							339	350		10.1007/978-4-431-92691-7_22	http://dx.doi.org/10.1007/978-4-431-92691-7_22	10.1007/978-4-431-92691-7												WOS:000292615500022
J	Kern, AD; Schrider, DR				Kern, Andrew D.; Schrider, Daniel R.			diploS/HIC: An Updated Approach to Classifying Selective Sweeps	G3-GENES GENOMES GENETICS																															2160-1836					JUN	2018	8	6					1959	1970		10.1534/g3.118.200262	http://dx.doi.org/10.1534/g3.118.200262								29626082					WOS:000433900500010
S	Beighton, P; Weiss, KM; Scriver, CR; Bodmer, W; Chakravarti, A; Weatherall, DJ; Harper, PS; Hartl, DL; Kidd, KK; Donnelly, P; Bertranpetit, J; Sing, CF		Chadwick, D; Cardew, G		Beighton, P; Weiss, KM; Scriver, CR; Bodmer, W; Chakravarti, A; Weatherall, DJ; Harper, PS; Hartl, DL; Kidd, KK; Donnelly, P; Bertranpetit, J; Sing, CF			The phenylalanine hydroxylase locus: A marker for the history of phenylketonuria and human genetic diversity - Discussion	VARIATION IN THE HUMAN GENOME	CIBA FOUNDATION SYMPOSIA				Symposium on Variation in the Human Genome	JUN 13-15, 1995	CIBA FDN, LONDON, ENGLAND	Ciba Fdn	CIBA FDN								Bertranpetit, Jaume/F-8550-2012	Bertranpetit, Jaume/0000-0003-0100-0590													0300-5208		0-471-96152-3				1996	197						90	96																WOS:A1996BF47D00009
J	ODONNELL, S; LAWRENCE, MJ				ODONNELL, S; LAWRENCE, MJ			THE POPULATION-GENETICS OF THE SELF-INCOMPATIBILITY POLYMORPHISM IN PAPAVER-RHOEAS .4. THE ESTIMATION OF THE NUMBER OF ALLELES IN A POPULATION	HEREDITY																															0018-067X	1365-2540					1984	53	DEC					495	507		10.1038/hdy.1984.111	http://dx.doi.org/10.1038/hdy.1984.111													WOS:A1984ACE1500003
J	Kolomyjec, SH; Grant, TR; Blair, D				Kolomyjec, Stephen H.; Grant, Tom R.; Blair, David			Ten polymorphic microsatellite DNA markers for the platypus, Ornithorhynchus anatinus	MOLECULAR ECOLOGY RESOURCES																	Blair, David/O-2786-2019; Blair, David/G-6052-2011; Kolomyjec, Stephen/A-1297-2009	Blair, David/0000-0002-4658-3251; Blair, David/0000-0002-4658-3251; Kolomyjec, Stephen/0000-0002-2041-9875													1755-098X					SEP	2008	8	5					1133	1135		10.1111/j.1755-0998.2008.02195.x	http://dx.doi.org/10.1111/j.1755-0998.2008.02195.x								21585993					WOS:000258997100056
C	Wagner, S; Affenzeller, M		Callaos, N; Lesso, W; Palesi, M		Wagner, Stefan; Affenzeller, Michael			SexualGA: Gender-specific selection for Genetic Algorithms	WMSCI 2005: 9TH WORLD MULTI-CONFERENCE ON SYSTEMICS, CYBERNETICS AND INFORMATICS, VOL 4					9th World Multi-Conference on Systemics, Cybernetics and Informatics	JUL 10-13, 2005	Orlando, FL										Wagner, Stefan/AGY-4903-2022; Affenzeller, Michael/B-8261-2017	Wagner, Stefan/0000-0002-0323-9274; 															978-980-6560-56-7				2005							76	81																WOS:000243684900014
B	Balkenhol, N; Cushman, SA; Waits, LP; Storfer, A		Balkenhol, N; Cushman, SA; Storfer, AT; Waits, LP		Balkenhol, Niko; Cushman, Samuel A.; Waits, Lisette P.; Storfer, Andrew			CURRENT STATUS, FUTURE OPPORTUNITIES, AND REMAINING CHALLENGES IN LANDSCAPE GENETICS	LANDSCAPE GENETICS: CONCEPTS, METHODS, APPLICATIONS																																	978-1-118-52529-6; 978-1-118-52525-8; 978-1-118-52528-9				2016							247	255				10.1002/9781118525258												WOS:000468396500014
J	Godde, K				Godde, Kanya			A new look at an old problem: Assessing population structure in Mesolithic - C-Group Nubians using population genetics statistics for cranial discrete	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY					79th Annual Meeting of the American-Association-of-Physical-Anthropologists	APR 14-17, 2010	Albuquerque, NM	Amer Assoc Phys Anthropol																							0002-9483						2010				50			111	111																WOS:000275295200263
J	Feulner, PGD; De-Kayne, R				Feulner, P. G. D.; De-Kayne, R.			Genome evolution, structural rearrangements and speciation	JOURNAL OF EVOLUTIONARY BIOLOGY																		Feulner, Philine/0000-0002-8078-1788; De-Kayne, Rishi/0000-0001-5569-8061													1010-061X	1420-9101				AUG	2017	30	8					1488	1490		10.1111/jeb.13101	http://dx.doi.org/10.1111/jeb.13101								28786195					WOS:000407280900004
J	Turley, B; Shannon, J; Leggett, T; McDowell, J; Reece, K				Turley, Brendan; Shannon, Jackie; Leggett, Thomas; McDowell, Jan; Reece, Kimberly			GENETIC CONNECTIVITY OF CRASSOSTREA VIRGINICA: THE INFLUENCE OF HYDRODYNAMICS ON THE POPULATION GENETICS OF A RESTORATION PROJECT IN THE LAFAYETTE RIVER, VIRGINIA	JOURNAL OF SHELLFISH RESEARCH																	Turley, Brendan/AAA-4812-2021														0730-8000	1943-6319				AUG	2015	34	2					686	686																WOS:000360410500287
J	LYTTLE, TW				LYTTLE, TW			EXPERIMENTAL POPULATION-GENETICS OF MEIOTIC DRIVE SYSTEMS .1. PSEUDO-Y CHROMOSOMAL DRIVE AS A MEANS OF ELIMINATING CAGE POPULATIONS OF DROSOPHILA-MELANOGASTER	GENETICS																															0016-6731	1943-2631					1977	86	2					413	445											407130					WOS:A1977DP67200011
J	Raczek, E				Raczek, E			Population data on them D1 S80 locus in the upper Silesia (Poland)	JOURNAL OF FORENSIC SCIENCES																															0022-1198					NOV	2001	46	6					1521	1521											11714175					WOS:000171888000042
J	Fisher, MC; Viney, ME				Fisher, MC; Viney, ME			Microsatellites of the parasitic nematode Strongyloides ratti	MOLECULAR AND BIOCHEMICAL PARASITOLOGY																	Fisher, Matthew/B-9094-2011	Fisher, Matthew/0000-0002-1862-6402													0166-6851					OCT 1	1996	80	2					221	224		10.1016/0166-6851(96)02699-0	http://dx.doi.org/10.1016/0166-6851(96)02699-0								8892300					WOS:A1996VK86500011
S	Sibley, LD; Howe, DK		Gross, U		Sibley, LD; Howe, DK			Genetic basis of pathogenicity in toxoplasmosis	TOXOPLASMA GONDII	Current Topics in Microbiology and Immunology																Sibley, L. David/C-4616-2008	Howe, Daniel K./0000-0003-3704-136X													0070-217X	2196-9965	3-540-61300-5				1996	219						3	15											8791684					WOS:A1996BJ59J00001
C	Perossa, R; Cossutta, F; Gregoretti, B; Peretti, A; Altamura, BM; Fattorini, P		Brinkman, B; Carracedo, A		Perossa, R; Cossutta, F; Gregoretti, B; Peretti, A; Altamura, BM; Fattorini, P			Population genetics of three STR markers (CYP19,D8S1132 and FGA) in North-East Italy	PROGRESS IN FORENSIC GENETICS 9	INTERNATIONAL CONGRESS SERIES				19th International Congress of the International-Society-Forensic-Genetics	AUG 28-SEP 01, 2001	MUNSTER, GERMANY	Int Soc Forens Genet										fattorini, paolo/0000-0002-3416-1684													0531-5131		0-444-50717-5				2003	1239						149	152	PII S0531-5131(02)00330-8	10.1016/S0531-5131(02)00330-8	http://dx.doi.org/10.1016/S0531-5131(02)00330-8													WOS:000182158600037
J	RYCHKOV, YG; UDINA, IG				RYCHKOV, YG; UDINA, IG			POPULATION-GENETICS OF THE TAIGA HUNTERS-DEER-BREEDERS - PECULIARITIES OF THE HLA-SYSTEM MARKERS DISTRIBUTION IN THE NATIVE POPULATION OF CENTRAL SIBERIA	GENETIKA																	Udina, Irina G/G-1437-2013	Udina, Irina G/0000-0002-0620-945X													0016-6758						1985	21	5					861	867																WOS:A1985AKG9200020
J	DOCKERY, JD; LUI, R				DOCKERY, JD; LUI, R			EXISTENCE OF TRAVELING-WAVE SOLUTIONS FOR A BISTABLE EVOLUTIONARY ECOLOGY MODEL	SIAM JOURNAL ON MATHEMATICAL ANALYSIS																															0036-1410	1095-7154				JUL	1992	23	4					870	888		10.1137/0523046	http://dx.doi.org/10.1137/0523046													WOS:A1992HZ28600004
J	Rousset, F; Raymond, M				Rousset, F; Raymond, M			Statistical analyses of population genetic data: New tools, old concepts	TRENDS IN ECOLOGY & EVOLUTION																	Raymond, Michel/C-9049-2015; Rousset, Francois/C-7360-2008; Rousset, Francois/GRJ-3980-2022	Rousset, Francois/0000-0003-4670-0371; Rousset, Francois/0000-0003-4670-0371; Raymond, Michel/0000-0002-1714-6984													0169-5347					AUG	1997	12	8					313	317		10.1016/S0169-5347(97)01104-X	http://dx.doi.org/10.1016/S0169-5347(97)01104-X								21238087					WOS:A1997XL87900010
J	Gao, YZ; Hou, YP; Ying, BW; Wu, J; Li, YB; Tang, JP				Gao, YZ; Hou, YP; Ying, BW; Wu, J; Li, YB; Tang, JP			Haplotype diversity of two Y-chromosomal SNPs in Chinese populations	JOURNAL OF FORENSIC SCIENCES																	Hou, Yiping/H-9232-2018; Ying, Binwu/AAB-5934-2022	Hou, Yiping/0000-0003-4254-2388; 													0022-1198					JAN	2003	48	1					221	222											12570240					WOS:000180350300049
J	Lopes, DM; da Silva, FO; Fernandes-Salomao, TM; Campos, LAD; Tavares, MG				Lopes, Denilce Meneses; da Silva, Filipe Oliveira; Fernandes-Salomao, Tania Maria; de Oliveira Campos, Lucio Antonio; Tavares, Mara Garcia			A scientific note on the characterization of microsatellite loci for Melipona mondury (Hymenoptera: Apidae)	APIDOLOGIE																	Lopes, Denilce M/R-2022-2016; Lopes, Denilce/AGV-0302-2022	Lopes, Denilce M/0000-0001-7209-4411; Lopes, Denilce/0000-0001-7209-4411													0044-8435	1297-9678				MAR-APR	2010	41	2					138	140		10.1051/apido/2009067	http://dx.doi.org/10.1051/apido/2009067													WOS:000276461200003
J	Loaiza, JR				Loaiza, Jose R.			DEMOGRAPHIC HISTORY AND MICRO-GEOGRAPHIC POPULATION GENETICS OF ANOPHELES ALBIMANUS IN CENTRAL AMERICA BASED ON MITOCHONDRIAL DNA CO1 AND CYT B SEQUENCES	AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE					57th Annual Meeting of the American-Society-of-Tropical-Medicine-and-Hygiene	DEC 07-11, 2008	New Orleans, LA	Amer Soc Trop Med & Hyg																							0002-9637					DEC	2008	79	6				680	200	201																WOS:000261644601045
J	Azvolinsky, A				Azvolinsky, Anna			Genome Collector Charles Rotimi works to ensure that genetic epidemiology and population genetics studies include DNA from African not just European subjects	SCIENTIST																															0890-3670	1547-0806				OCT	2018	32	10					52	54																WOS:000446646000012
J	Pasquier, M; Brunet, L; Galan, M; Goeury, T; Nunes, JM; Dugoujon, JM; Brouk, H; Crubezy, E; Di Cristofaro, J; Chiaroni, J; Cerny, V; Sanchez-Mazas, A				Pasquier, Maeva; Brunet, Lydie; Galan, Maxime; Goeury, Thomas; Nunes, Jose Manuel; Dugoujon, Jean-Michel; Brouk, Hacene; Crubezy, Eric; Di Cristofaro, Julie; Chiaroni, Jacques; Cerny, Viktor; Sanchez-Mazas, Alicia			HLA-DQA1 AND-DQB1 HIGH-THROUGHPUT SEQUENCING OF MORE THAN 1,500 INDIVIDUALS FROM 26 AFRICAN POPULATIONS: A MOLECULAR POPULATION GENETICS APPROACH	HLA																	Cerny, Viktor/G-7842-2014; Crubézy, Eric/AAB-5165-2022; Chiaroni, Jacques/ABA-2944-2021; Galan, Maxime/AAB-9511-2019	Crubézy, Eric/0000-0001-9417-9053; Chiaroni, Jacques/0000-0002-3133-8990; Galan, Maxime/0000-0001-6981-5732													2059-2302	2059-2310				APR	2016	87	4				O71	230	230																WOS:000383951500072
J	Yunis, JJ; Garcia, O; Cuervo, AG; Guio, E; Pineda, CR; Yunis, EJ				Yunis, JJ; Garcia, O; Cuervo, AG; Guio, E; Pineda, CR; Yunis, EJ			Population data for PowerPlex 16 in thirteen departments and the Capital City of Colombia	JOURNAL OF FORENSIC SCIENCES																		Yunis, Juan J./0000-0001-7688-9094													0022-1198	1556-4029				MAY	2005	50	3					685	702											15932109					WOS:000228818800033
J	TIBAYRENC, M				TIBAYRENC, M			ANTIGENIC DIVERSITY AND THE TRANSMISSION DYNAMICS OF PLASMODIUM-FALCIPARUM - THE CLONALITY/SEXUALITY DEBATE REVISITED	PARASITOLOGY TODAY																	Tibayrenc, Michel/AAY-7494-2021														0169-4758					DEC	1994	10	12					456	457		10.1016/0169-4758(94)90152-X	http://dx.doi.org/10.1016/0169-4758(94)90152-X								15275509					WOS:A1994PT09400003
J	Patterson, JS; Schofield, C				Patterson, JS; Schofield, C			Preliminary study of wing morphometry in relation to tsetse population genetics	SOUTH AFRICAN JOURNAL OF SCIENCE					9th European Multicolloquium of Parasitology	JUL 18-23, 2004	Valencia, SPAIN																								0038-2353	1996-7489				MAR-APR	2005	101	3-4					132	134																WOS:000231334400010
J	SITTNER, G; WIEBECKE, D; TRENKEL, K				SITTNER, G; WIEBECKE, D; TRENKEL, K			EXPERIMENTAL STUDIES ON POPULATION-GENETICS OF 3RD COMPONENT OF COMPLEMENT (C3) AND OF SERUM-COMPONENT TRANSFERRIN (TF) OF POPULATION IN NORTHERN BAVARIA	BLUT																															0006-5242						1976	32	6					447	450		10.1007/BF01013886	http://dx.doi.org/10.1007/BF01013886								1276485					WOS:A1976BX92900007
J	Lessig, R; Edelmann, J; Akkad, Y				Lessig, R; Edelmann, J; Akkad, Y			Population genetics of ACTBP2 (SE33) in Western Saxony (Germany)	FORENSIC SCIENCE INTERNATIONAL					4th International Symposium on Adances in Legal Medicine (ISALMIV)	SEP 22-25, 1999	ACAD SCI & LITERATURE, MAINZ, GERMANY		ACAD SCI & LITERATURE																						0379-0738					SEP 11	2000	113	1-3			SI		39	41		10.1016/S0379-0738(00)00194-8	http://dx.doi.org/10.1016/S0379-0738(00)00194-8								10978599					WOS:000089534800009
J	Kransdorf, EP; Pando, MJ; Gragert, L; Kaplan, B				Kransdorf, Evan P.; Pando, Marcelo J.; Gragert, Loren; Kaplan, Bruce			HLA Population Genetics in Solid Organ Transplantation	TRANSPLANTATION																		Pando, Marcelo Jorge/0000-0003-0866-0583													0041-1337	1534-6080				SEP	2017	101	9					1971	1976		10.1097/TP.0000000000001830	http://dx.doi.org/10.1097/TP.0000000000001830								28832450					WOS:000408890300011
J	Yuasa, I; Nakamura, H; Umetsu, K				Yuasa, I; Nakamura, H; Umetsu, K			Allele frequency distribution of short tandem repeat D13S1493 in two populations	JOURNAL OF FORENSIC SCIENCES																															0022-1198					MAR	2006	51	2					445	445		10.1111/j.1556-4029.2006.00093.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00093.x								16566796					WOS:000235841900044
J	Tang, JP; Hou, YP; Zhang, HJ; Zhu, QF; Wang, XD; Li, YB; Wu, J; Liao, LC				Tang, JP; Hou, YP; Zhang, HJ; Zhu, QF; Wang, XD; Li, YB; Wu, J; Liao, LC			Allele frequencies of two Y-STRs in a Chinese population	JOURNAL OF FORENSIC SCIENCES																	Hou, Yiping/H-9232-2018	Hou, Yiping/0000-0003-4254-2388													0022-1198					SEP	2003	48	5					1186	1186											14535694					WOS:000185246000038
J	Ayala, FJ				Ayala, FJ			Is sex better? Parasites say "no"	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																															0027-8424					MAR 31	1998	95	7					3346	3348		10.1073/pnas.95.7.3346	http://dx.doi.org/10.1073/pnas.95.7.3346								9520366					WOS:000072848500006
J	Kim, WJ; Kim, KK; Lee, JH; Park, DW; Park, JY; Lee, JY				Kim, WJ; Kim, KK; Lee, JH; Park, DW; Park, JY; Lee, JY			Isolation and characterization of polymorphic microsatellite loci in the olive flounder (Paralichthys olivaceus)	MOLECULAR ECOLOGY NOTES																															1471-8278					DEC	2003	3	4					491	493		10.1046/j.1471-8286.2003.00524.x	http://dx.doi.org/10.1046/j.1471-8286.2003.00524.x													WOS:000187401800003
J	Maclean, N				Maclean, N.			Editorial for Molecular and Cell Science JFB	JOURNAL OF FISH BIOLOGY																															0022-1112					OCT	2008	73	5					1091	1095		10.1111/j.1095-8649.2008.02027.x	http://dx.doi.org/10.1111/j.1095-8649.2008.02027.x													WOS:000259865400001
J	Barahona, A; Ayala, FJ				Barahona, A; Ayala, FJ			Theodosius Dobzhansky's role in the emergence and institutionalization of genetics in Mexico	GENETICS																		Barahona, Ana/0000-0001-7765-6444													0016-6731	1943-2631				JUL	2005	170	3					981	987											16076938					WOS:000231097700001
J	Panneerchelvam, S; Vanaja, N; Goud, CV; Sheeba, A; Rao, GV; Damodaran, C				Panneerchelvam, S; Vanaja, N; Goud, CV; Sheeba, A; Rao, GV; Damodaran, C			Allele frequency distribution for nine fluorescent based STR loci in Tamil population (South India)	JOURNAL OF FORENSIC SCIENCES																															0022-1198					JAN	2002	47	1					226	227											12064661					WOS:000173302400037
J	Cakir, AH; Acik, L; Kesici, T				Cakir, AH; Acik, L; Kesici, T			Distribution of amplified fragment length polymorphism D1S80 alleles in Turkish population	JOURNAL OF FORENSIC SCIENCES																															0022-1198					JUL	2001	46	4					1002	1002											11451050					WOS:000169686800048
J	Wells, QS				Wells, Quinn S.			Varicose Veins Reach New Heights	CIRCULATION																															0009-7322	1524-4539				DEC 18	2018	138	25					2881	2883		10.1161/CIRCULATIONAHA.118.037219	http://dx.doi.org/10.1161/CIRCULATIONAHA.118.037219								30566011					WOS:000453713500068
J	LEJUEZ, R				LEJUEZ, R			POPULATION-GENETICS OF SPHAEROMA-SERRATUM-(F.) .18. COASTAL POPULATIONS OF MORBIHAN AND THE ATLANTIC LOIRE BETWEEN LORIENT AND THE MOUTH OF THE LOIRE	CAHIERS DE BIOLOGIE MARINE																															0007-9723						1988	29	1					51	&																WOS:A1988P278000004
J	Spies, IB; Brasier, DJ; O'Reilly, TL; Seamons, TR; Bentzen, P				Spies, IB; Brasier, DJ; O'Reilly, TL; Seamons, TR; Bentzen, P			Development and characterization of novel tetra-, tri-, and dinucleotide microsatellite markers in rainbow trout (Oncorhynchus mykiss)	MOLECULAR ECOLOGY NOTES																		Bentzen, Paul/0000-0003-4288-7730													1471-8278					JUN	2005	5	2					278	281		10.1111/j.1471-8286.2005.00900.x	http://dx.doi.org/10.1111/j.1471-8286.2005.00900.x													WOS:000229691300028
J	Meng, X; Nunez, J; Davis, RM; Gilbertson, RL				Meng, X.; Nunez, J.; Davis, R. M.; Gilbertson, R. L.			Use of population genetics for evaluation of inoculum sources of carrot leaf blights caused by Alternaria dauci and Xanthomonas campestris pv. carotae (Xcc)	PHYTOPATHOLOGY																															0031-949X					JUN	2004	94	6		S			S70	S70																WOS:000202993500474
J	Garcia, O; Martin, P; Albarran, C; Alonso, A				Garcia, O; Martin, P; Albarran, C; Alonso, A			Basque Country autochthonous population data on D8S1179, D21S11, D18S51 and D16S539 loci	JOURNAL OF FORENSIC SCIENCES																															0022-1198					JAN	2003	48	1					201	201											12570229					WOS:000180350300038
J	Dujardin, JP; Munoz, M; Chavez, T; Ponce, C; Moreno, J; Schofield, CJ				Dujardin, JP; Munoz, M; Chavez, T; Ponce, C; Moreno, J; Schofield, CJ			The origin of Rhodnius prolixus in Central America	MEDICAL AND VETERINARY ENTOMOLOGY																															0269-283X	1365-2915				JAN	1998	12	1					113	115											9580149					WOS:000072181000017
J	Pudlo, P; Sedki, M				Pudlo, Pierre; Sedki, Mohammed			Simulation of stochastic models of structured population in population genetics under neutrality	JOURNAL OF THE SFDS																															2102-6238						2018	159	3					126	141																WOS:000453039000006
J	Quilang, JP; Basiao, ZU				Quilang, J. P.; Basiao, Z. U.			GENETIC VARIATION OF MILKFISH (Chanos chanos) BROODSTOCK AND HATCHERY-PRODUCED FINGERLINGS AND JUVENILES IN THE PHILIPPINES	AQUACULTURE					12th International Symposium on Genetics in Aquaculture (ISGA)	JUN 21-27, 2015	Santiago de Compostela, SPAIN	Univ Santiago Compostela, Genet Aquaculture & Conservat Biol Resources Res Grp, Grupo Pescanova, Illumina, NRGene, Geneaqua, Stolt Sea Farm, Piscifactoria Piszolla, Acuinuga, Andromeda Grp, Comercial Hospitalaria Grupo3, Xenetica Fontao, Xenetica Mol																							0044-8486	1873-5622				APR 1	2017	472			S	SI		135	135																WOS:000411454500157
J	Ohi, K; Shimada, T; Yasuyama, T; Uehara, T; Kawasaki, Y				Ohi, Kazutaka; Shimada, Takamitsu; Yasuyama, Toshiki; Uehara, Takashi; Kawasaki, Yasuhiro			Variability of 128 Schizophrenia-Associated Gene Variants Across Distinct Ethnic Populations	NEUROPSYCHOPHARMACOLOGY																	Ohi, Kazutaka/J-7851-2019	Ohi, Kazutaka/0000-0001-9577-9640													0893-133X	1740-634X				DEC	2016	41			1		T213	S418	S419																WOS:000440365600700
J	Figueiredo, MS; Fernandez-Rosado, F; Kunii, I; Pacheco, AC; Lorente, JA; Budowle, B				Figueiredo, MS; Fernandez-Rosado, F; Kunii, I; Pacheco, AC; Lorente, JA; Budowle, B			Brazilian Caucasian population data for 15 STR loci (PowerPlex 16 (TM) kit)	JOURNAL OF FORENSIC SCIENCES																	LORENTE, JOSE A./B-8372-2008	LORENTE, JOSE A./0000-0002-9892-7386													0022-1198					JAN	2004	49	1					167	169											14982040					WOS:000187956500031
J	Miyazaki, Y; Isagi, Y; Tabata, H				Miyazaki, Y; Isagi, Y; Tabata, H			Polymorphic microsatellite markers in the perennial herb Heloniopsis orientalis (Thunb.) C. Tanaka	MOLECULAR ECOLOGY																	Isagi, Yuji/ABA-8678-2020	Isagi, Yuji/0000-0002-9777-076X													0962-1083					AUG	1999	8	8					1360	1362		10.1046/j.1365-294X.1999.00701_6.x	http://dx.doi.org/10.1046/j.1365-294X.1999.00701_6.x								10507875					WOS:000082256300018
J	GARZACHAPA, R; BRANDIESCAMILLA, H; LIMONVILLALAS, RA; LEALGARZA, CH				GARZACHAPA, R; BRANDIESCAMILLA, H; LIMONVILLALAS, RA; LEALGARZA, CH			POPULATION-GENETICS IN THE STATE OF NUEVO-LEON .3. INCIDENCE OF ABO, RH(D), MN AND OTHER GENETIC-TRAITS AMONG PATIENTS WITH CANCER	ARCHIVOS DE INVESTIGACION MEDICA																															0066-6769						1982	13	4					261	270											6817727					WOS:A1982PR82000010
J	Manni, F				Manni, Franz			Interview with Rohina Rubicz, Winner of the 2010 Gabriel W. Lasker Prize	HUMAN BIOLOGY																															0018-7143	1534-6617				JUN	2011	83	3					337	344		10.3378/027.083.0301	http://dx.doi.org/10.3378/027.083.0301								21740151					WOS:000292268000001
B	Wright, JW; Stanton, ML		Harrison, S; Rajakaruna, N		Wright, Jessica W.; Stanton, Maureen L.			Local Adaptation in Heterogeneous Landscapes Reciprocal Transplant Experiments and Beyond	SERPENTINE: THE EVOLUTION AND ECOLOGY OF A MODEL SYSTEM																																	978-0-520-94845-7; 978-0-520-26835-7				2011							155	179				10.1525/california/9780520268357.001.0001												WOS:000296243200009
J	Genereux, DP; Laird, CD				Genereux, Diane P.; Laird, Charles D.			At what rate do new premutation alleles arise at the fragile X locus?	HUMAN GENETICS																		Genereux, Diane/0000-0001-5770-0989													0340-6717					JUN	2013	132	6					715	717		10.1007/s00439-013-1291-6	http://dx.doi.org/10.1007/s00439-013-1291-6								23563977					WOS:000319021500012
J	VORONTSOV, NN; FRISMAN, LV; NADLER, CF; HOFFMAN, RS; SERDYUK, VA				VORONTSOV, NN; FRISMAN, LV; NADLER, CF; HOFFMAN, RS; SERDYUK, VA			POPULATION-GENETICS AND GENOGEOGRAPHY OF WILD MAMMALS .6. GENOGEOGRAPHY OF TRANSFERRINS IN AMPHIBERINGIAN POPULATIONS OF ARCTIC LONG-TAILED GROUND-SQUIRREL CITELLUS-PARRYI (RICHARDSSON)	GENETIKA																	Frisman, Liubov/J-9165-2018	Frisman, Liubov/0000-0002-4674-5978													0016-6758						1987	23	4					725	737																WOS:A1987H134300018
J	MARUYAMA, T; FUERST, PA				MARUYAMA, T; FUERST, PA			POPULATION BOTTLENECKS AND NONEQUILIBRIUM MODELS IN POPULATION-GENETICS .2. NUMBER OF ALLELES IN A SMALL POPULATION THAT WAS FORMED BY A RECENT BOTTLENECK	GENETICS																	Fuerst, Paul A/I-3772-2012	Fuerst, Paul A/0000-0001-8905-0546													0016-6731	1943-2631					1985	111	3					675	689											4054612					WOS:A1985ASW5400015
J	Cetinkaya, G; Ulkuer, U; Togan, I				Cetinkaya, G; Ulkuer, U; Togan, I			Turkish population data on the CTTV STR loci	JOURNAL OF FORENSIC SCIENCES																															0022-1198					JAN	2003	48	1					218	218											12570237					WOS:000180350300046
J	Das, R				Das, Ranajit			On Peopling of India: Ancient DNA perspectives By K Thangaraj and Niraj Rai	JOURNAL OF BIOSCIENCES																		Das, Ranajit/0000-0001-5308-3477													0250-5991	0973-7138				JUL	2019	44	3							71	10.1007/s12038-019-9889-z	http://dx.doi.org/10.1007/s12038-019-9889-z								31389360					WOS:000475659900010
